"Longitude","Latitude","Count"
-98.5675,29.4205,8
-79.2389,43.1751,8
-89.9699,30.0266,8
-90.7297,33.7568,8
-93.4627,44.925,8
-118.282,33.8314,8
-75.3486,40.0369,8
-4.2331,55.8651,8
-83.044,42.9358,8
-81.7416,26.041,8
-122.3235,47.3484,8
-75.231,39.9609,8
-122.6483,47.0922,8
-77.0431,34.6637,8
-97.6119,39.4938,8
9.402,56.4532,8
-87.5918,30.2802,8
-75.758,41.3045,8
-88.1056,30.6699,8
-71.3503,41.7727,8
-2.0496,52.4989,8
-72.2781,42.9337,8
-104.881,39.8865,8
-83.8079,43.2712,8
-87.4245,39.3579,8
-73.1424,41.4286,8
-95.9951,41.1206,8
-85.9923,41.4419,8
-97.3972,32.7807,8
-3.8167,51.6369,8
-93.3789,45.0636,8
-74.2577,40.3161,8
0.1268,52.209,8
-83.448,41.6604,8
0.1833,51.5,8
151.1167,-33.7167,8
-118.0537,41.1216,8
-80.1186,26.986,8
11.1,43.8833,8
-80.05,42.1085,8
-45.4167,-23.6167,8
-81.7557,40.8289,8
-2.5708,51.4734,8
-149.7924,61.2755,8
-1.8882,51.1169,8
-70.969,42.3678,8
12.3833,51.3667,8
-117.776,34.4922,8
-93.1995,30.0667,8
-94.9473,39.1556,8
-82.5445,34.6417,8
-80.3424,25.5676,8
-124.947,49.6728,8
-80.0443,39.6351,8
-8.194,41.3681,8
-73.9967,42.0978,8
-3.865,40.3223,8
-117.1293,39.4566,8
-1.5495,53.8053,8
-87.3213,38.2967,8
-1.4833,51.7833,8
-63.7254,44.8794,8
-83.1212,41.1245,8
-95.1277,43.8766,8
-80.8838,28.605,8
-4.433,36.7057,8
-84.1331,41.4007,8
-1.3333,52.05,8
-76.1104,43.0733,8
-82.6365,27.4496,8
153.4333,-28.0167,8
-3.0667,53.4333,8
-78.2944,43.9427,8
-97.5218,35.5874,8
5.9256,51.9798,8
-112.1317,33.5592,8
-82.8121,39.9548,8
-1.3867,50.9177,8
-81.838,36.1452,8
-123.0493,46.9445,8
-93.2777,44.7677,8
-86.0305,30.2835,8
-113.628,42.7034,8
-116.2156,33.7206,8
-113.3646,52.9741,8
-2.2667,53.4833,8
-93.7923,35.5753,8
-80.3037,43.4067,8
-117.3832,33.9936,8
-78.1446,36.5879,8
-1.2082,54.5773,8
-95.5786,28.9715,8
-77.0999,40.9651,8
-155.0246,19.4601,8
13.75,51.05,8
-122.7011,38.3396,8
-88.1749,42.3959,8
-4.2707,55.875,8
-84.7018,32.6785,8
-80.0942,26.9342,8
-88.287,41.2953,8
-73.9484,41.0259,8
-0.4742,53.8087,8
-89.6252,40.5494,8
-95.8481,46.8241,8
-0.554,51.2436,8
-82.8589,41.5227,8
-79.6186,43.5591,8
-77.2269,38.8743,8
-78.9882,36.6882,8
-71.796,42.3117,8
-77.1174,45.8173,8
-90.2987,38.5204,8
6.4333,51.2,8
-86.2404,39.6986,8
-71.1293,42.2533,8
-1.985,52.5715,8
-86.8093,36.1759,8
-95.8655,32.5337,8
5.1923,52.1307,8
-81.2948,42.9627,8
-83.6585,42.0838,8
27.9759,-26.0991,8
-156.6825,20.8783,8
13.3667,38.1167,8
-80.5844,40.9255,8
-85.1518,39.6539,8
-94.4785,31.7301,8
-95.709,41.0308,8
-88.9906,40.5142,8
-75.9695,40.9395,8
-85.2053,38.2145,8
-93.7374,41.6327,8
-76.3483,39.5359,8
-47.6333,-22.7167,8
-1.5213,54.5493,8
145.0624,-37.8775,8
-75.3177,40.007,8
-86.2779,37.8285,8
-0.0667,51.8,8
-86.0694,38.6079,8
-123.9167,49.15,8
-88.9746,40.1462,8
0.1723,51.4725,8
-123.3284,42.439,8
-86.3316,36.9403,8
-85.7352,41.4094,8
-77.3094,43.2279,8
-3.1333,53.1667,8
-82.6393,30.1897,8
-95.3486,30.9692,8
-122.5626,37.9494,8
-77.9521,39.4632,8
-75.5663,39.6621,8
-117.7286,33.8879,8
6.0875,49.4806,8
-71.0107,41.6623,8
-1.2833,51.6667,8
-73.9585,40.9658,8
-106.1799,39.7648,8
-7.6192,33.5928,8
-97.85,22.3,8
-86.6136,39.6881,8
-122.1134,47.6051,8
-84.5389,38.0402,8
-101.2963,48.2325,8
-83.1464,42.5368,8
-78.3858,33.9732,8
-3.7078,40.3941,8
-75.2242,40.7432,8
-72.5558,46.3647,8
-82.4012,34.846,8
114.65,-28.7833,8
-105.605,46.2222,8
-80.3348,41.0586,8
-113.6249,53.5416,8
-118.4667,49.05,8
-82.2936,28.0042,8
-97.3595,31.1296,8
-84.3151,33.7513,8
-94.4738,37.1847,8
-82.4909,29.8142,8
-82.9378,40.0842,8
-73.7164,41.1995,8
-75.4185,40.7585,8
-92.3748,34.7771,8
-72.6186,42.1735,8
-2.4436,51.2931,8
-0.3484,51.4741,8
-97.8531,30.5788,8
-86.1934,34.1917,8
16.3282,50.8598,8
-1.9114,50.7679,8
34.7503,32.0231,8
-81.9899,27.802,8
-97.2213,39.0279,8
-122.6636,45.6535,8
-86.7323,36.1387,8
-111.7959,43.9864,8
-3.6333,55.9,8
-90.2033,29.918,8
-94.3545,38.9167,8
-71.1177,43.6927,8
-81.8108,41.4352,8
-85.6475,41.9761,8
-83.7737,34.2624,8
-73.5236,45.6587,8
-78.1621,43.9851,8
-117.2849,56.2539,8
-85.0056,34.7381,8
-81.0603,28.8558,8
-122.6883,49.2273,8
23.75,61.5,8
-87.1639,30.3571,8
-4.0092,55.8171,8
-89.9131,30.7554,8
-84.2033,40.0395,8
-86.7272,36.218,8
-3.6865,40.4331,8
-3.8,40.2833,8
144.8833,-37.7833,8
-77.4146,35.5127,8
-81.6977,25.9376,8
-106.8741,38.8983,8
-1.3856,52.5496,8
-90.1755,32.3706,8
-0.3081,51.3973,8
-3.4833,40.45,8
-92.8818,37.3311,8
-82.0532,34.4916,8
153.1,-27.5833,8
-4.0523,50.3841,8
2.3095,48.9002,8
-86.4555,39.2499,8
-46.3833,-23.9667,8
-96.5114,43.5799,8
-88.1197,41.3066,8
-119.0873,46.0786,8
-82.8499,31.5088,8
-79.0478,33.836,8
-114.2191,47.7209,8
-83.6802,32.7776,8
-114.4774,51.1896,8
-91.5602,38.6695,8
-96.7419,33.02,8
-89.5369,44.4229,8
-79.6285,37.2021,8
7.1667,46.8043,8
-119.5185,34.3989,8
-0.1364,51.5135,8
-85.5556,42.1975,8
-0.1618,51.4512,8
-76.5512,40.3443,8
-88.0314,43.3208,8
-67.1247,18.4757,8
-111.9313,41.6231,8
-87.4127,35.2772,8
2.1462,41.3952,8
-80.0837,42.1352,8
-86.0844,33.9292,8
121.0263,14.4135,8
-83.3775,34.8953,8
-92.8228,38.4221,8
-76.616,41.9642,8
-68.7142,45.3257,8
-92.6262,32.5151,8
-73.7429,42.2257,8
-72.6405,44.5276,8
-83.5154,33.9094,8
-94.566,39.1068,8
-87.8413,35.6124,8
-105.0963,39.6659,8
-73.8125,41.0222,8
-1.7372,53.6824,8
-77.4325,38.5817,8
-72.8968,41.3959,8
-107.5135,39.4693,8
-96.2676,32.5686,8
-83.0549,42.6905,8
-91.4845,45.1029,8
-75.6809,40.3468,8
-83.5505,32.9224,8
-101.7712,35.1145,8
-88.067,41.8775,8
-82.1451,34.9379,8
-73.1142,40.9317,8
-78.0202,39.3796,8
-71.4254,41.7964,8
-70.8967,42.5195,8
-118.3704,34.2175,8
-70.3493,41.6562,8
-83.5409,44.4532,8
-71.8969,42.3648,8
-91.4902,32.7041,8
-112.4075,33.7105,8
-78.6356,35.7716,8
-3.6,50.5333,8
-0.3774,39.4698,8
-0.1509,51.5112,8
151.2064,-33.8931,8
-3.5932,51.5272,8
-3.5992,37.1784,8
-73.9805,40.6809,8
-80.5289,27.2929,8
-95.1469,30.1873,8
-106.6084,31.8775,8
-95.1105,30.0698,8
-1.7209,53.7919,8
-90.3769,38.6361,8
-122.3123,47.542,8
151.0747,-33.9206,8
-98.6869,33.1177,8
-118.0803,33.8669,8
-89.3641,40.1291,8
-0.7591,51.2493,8
-1.1755,50.8542,8
-91.886,39.2193,8
-8.7226,42.2328,8
-94.3927,41.0687,8
-0.193,51.3599,8
-84.271,33.5847,8
-85.5834,32.6005,8
-76.4217,36.9904,8
-84.5698,42.7394,8
-83.0271,42.3523,8
-4.2328,55.837,8
-106.1316,36.0008,8
-1.0834,50.8161,8
-121.881,47.8703,8
-119.6457,36.3274,8
-112.0848,40.7053,8
-75.7004,42.0697,8
-93.527,44.0656,8
67.3283,34.4797,8
-77.5872,39.9687,8
-46.9167,-23.45,8
-79.5372,36.6184,8
121.0488,14.4736,8
-90.0229,32.6252,8
-0.7667,51.25,8
-86.1701,41.4631,8
-88.1833,17.4833,8
-2.1065,53.5794,8
-71.7548,42.0544,8
-83.7285,41.6636,8
-73.7304,41.0568,8
-72.8491,40.81,8
-71.5315,42.225,8
-121.2429,38.3926,8
151.2633,-33.8747,8
-82.6934,28.3645,8
-93.6039,33.6525,8
-80.2715,25.8611,8
0.0399,51.4772,8
-96.4728,41.4803,8
-3.2197,51.6649,8
-72.5579,42.8509,8
-120.3333,50.6667,8
-0.3054,51.5159,8
-94.6555,31.6035,8
-74.1726,40.6295,8
-82.4317,38.4221,8
-88.6647,43.7947,8
-0.4833,51.1333,8
-71.123,42.366,8
-77.3407,37.3477,8
-83.9023,9.8533,8
-115.6505,32.8685,8
-0.0966,51.5798,8
-97.4969,37.6871,8
-3.546,55.9004,8
-74.4202,40.6766,8
-87.9256,43.0202,8
-4.5066,55.8281,8
-0.3167,51.6167,8
-72.3611,41.8833,8
-85.5348,44.2564,8
-81.4643,41.5985,8
-122.446,47.2239,8
-80.1295,26.1391,8
-86.3272,43.3847,8
-80.3959,40.7731,8
-93.8754,30.0566,8
-96.0203,36.0454,8
-79.0202,43.854,8
-120.4546,38.1498,8
-81.5646,41.5651,8
-96.2523,28.7575,8
-78.3947,40.5187,8
-2.1048,52.788,8
-76.7978,40.1574,8
-71.3257,41.9656,8
-97.3155,37.708,8
-77.7897,39.227,8
-74.4229,41.4459,8
-0.4146,50.8344,8
14.7833,40.6833,8
-118.1833,51,8
-78.6903,43.1706,8
-96.605,45.2164,8
-89.51,43.8981,8
15.5326,52.8763,8
-93.2802,45.1702,8
-80.5948,40.6805,8
-83.3897,33.7694,8
-77.8545,40.5622,8
-80.2558,25.9042,8
-112.3062,33.5863,8
-97.3459,31.9522,8
-47.8167,-15.6333,8
-82.9165,42.6735,8
-83.3828,42.5948,8
-122.6959,44.3622,8
-71.482,43.5645,8
-86.8013,33.5062,8
-82.5461,42.8549,8
-78.2461,35.5848,8
28.1378,-25.9636,8
-0.6207,51.7133,8
-1.4661,52.915,8
-0.638,53.5792,8
-107.0539,39.3584,8
-85.6041,40.0675,8
-112.8129,53.0204,8
-1.4867,52.937,8
-76.4771,37.3044,8
-72.9706,41.3304,8
-73.8654,41.0113,8
-82.1958,37.105,8
-88.6594,42.6495,8
-78.8641,43.8973,8
-76.7929,40.48,8
-101.3345,33.2485,8
-86.1496,34.3374,8
-81.1444,33.9348,8
-75.0695,39.8415,8
-123.0368,49.0023,8
-81.6745,36.2168,8
-84.5471,38.9224,8
-96.1108,33.1384,8
-84.9494,33.0267,8
-86.7369,33.491,8
7,49.2333,8
-105.6328,33.3539,8
-82.6773,27.8178,8
-105.1919,48.3091,7
-0.8849,41.6453,7
72.8833,21.0833,7
-151.3239,59.4039,7
-83.168,42.4816,7
-92.9861,45.1834,7
-84.017,39.0863,7
-92.8727,44.4795,7
-94.4068,35.3029,7
-76.8867,34.7766,7
-81.7129,26.6229,7
-1.8806,53.7378,7
-98.2089,29.9627,7
-83.2891,40.103,7
145.1,-37.8167,7
10.4833,43.8333,7
-78.4,-0.2167,7
-0.3876,39.4728,7
-0.4154,51.5806,7
-76.1275,40.593,7
-98.3901,29.4214,7
-87.9878,44.7442,7
-2.0142,52.6215,7
-88.1374,42.5802,7
-80.1769,26.2528,7
-82.073,38.8619,7
-81.1812,41.0281,7
-79.2759,33.3615,7
-79.2764,43.6748,7
-3.0197,53.7858,7
-77.4335,37.5399,7
148.1644,-33.8955,7
-85.3673,38.044,7
-0.0167,51.1167,7
-96.0451,36.11,7
-3.0141,53.6401,7
-72.2177,41.3277,7
-72.0147,41.9692,7
-90.6581,29.5172,7
-70.1783,43.8172,7
-76.4942,39.0411,7
-102.9987,49.1433,7
-74.1228,41.0138,7
-114.3932,54.1136,7
-0.3333,51.4667,7
127.1378,37.4386,7
-82.8677,35.4597,7
-80.2528,27.1975,7
-104.6652,38.0934,7
-78.7503,33.8944,7
-95.0467,29.8283,7
7.1278,43.5624,7
14.5939,53.4395,7
-93.4652,42.036,7
-131.5848,55.6153,7
-77.5667,39.4562,7
-85.8491,35.3257,7
115.3272,-8.5435,7
-1.4612,54.9038,7
-1.9681,52.4023,7
-2.2388,53.591,7
-127.1667,54.7667,7
-0.1667,52.7833,7
-84.3622,39.4403,7
-121.5875,38.2343,7
-76.618,41.224,7
145.0667,-37.8333,7
-118.2924,33.8338,7
-98.6707,41.2217,7
-80.664,33.3493,7
-78.7356,35.4132,7
-76.6019,39.4015,7
145,-37.9167,7
-2.2443,53.3609,7
-93.5826,41.3068,7
145.05,-37.7,7
-79.7264,40.6374,7
-80.1757,33.0185,7
-96.744,32.5803,7
-89.2884,35.6129,7
-79.977,40.4426,7
-81.8704,36.0665,7
-123.3804,48.501,7
-121.7816,39.2382,7
-99.15,19.3,7
-82.0906,26.9762,7
-80.2312,33.3056,7
-0.7801,51.3444,7
-119.3006,35.4961,7
-83.3017,42.1125,7
-1.1357,53.5131,7
-73.921,41.7004,7
-93.7858,44.7707,7
-111.2135,44.6929,7
-85.0693,35.2472,7
-92.662,37.6989,7
-86.709,33.565,7
-96.6906,32.4297,7
-104.9965,40.4939,7
-94.6404,39.0867,7
-85.3151,41.0427,7
-96.7245,33.6383,7
-120.3837,50.6598,7
0.0766,51.3877,7
-1.7167,53.7167,7
-82.4767,42.9066,7
145.0805,-37.8098,7
153.1013,-27.7272,7
-85.4912,31.2007,7
-74.5063,39.3304,7
-73.1319,40.9064,7
-95.9303,41.2333,7
-1.5554,53.9944,7
-99.1074,28.8683,7
-81.3861,35.8362,7
-91.0568,43.06,7
-86.6175,39.079,7
-0.0333,51.8,7
-122.3774,44.8203,7
-84.246,39.752,7
-1.5332,54.9441,7
151.2167,-33.7333,7
-75.2663,40.1523,7
-70.9728,41.9873,7
2.3183,48.8763,7
-1.13,37.987,7
-104.6504,38.2746,7
151.6371,-32.8225,7
-79.9242,40.301,7
-84.713,39.4792,7
-84.146,37.9685,7
16.1833,57.7833,7
-123.0746,49.0025,7
6.3871,45.6697,7
-123.4197,45.1016,7
-75.1959,39.5455,7
-73.065,40.9515,7
-5.9869,37.3772,7
-106.6985,52.1261,7
-113.6162,53.4967,7
-79.2224,43.7563,7
-80.2176,44.5029,7
-85.8554,41.2721,7
-84.4798,38.9765,7
-117.6724,33.7041,7
-157.2276,21.1774,7
38.976,45.0448,7
-81.8043,26.1917,7
-96.9813,37.2548,7
-96.1998,41.3716,7
-123.0679,48.5372,7
-0.3167,51.2833,7
-104.6968,39.0352,7
-87.7678,42.1306,7
-76.7317,38.4251,7
-82.144,27.7866,7
-82.0981,26.4577,7
-0.7333,51.2667,7
-74.7964,10.9639,7
-2.2962,53.406,7
-73.8575,40.6931,7
-119.3647,49.8808,7
-97.3557,32.4705,7
-120.6214,38.2068,7
-114.2391,33.9902,7
-97.401,31.4206,7
-120.8875,38.3389,7
35.23,31.78,7
-74.7294,39.0893,7
-119.2704,48.3647,7
-112.2979,33.4353,7
-86.5227,30.5,7
-93.5119,35.5071,7
-89.4425,41.3731,7
-0.7833,38.5,7
-84.9765,40.4165,7
0.1167,51.4167,7
-97.155,27.9709,7
-77.6852,40.1605,7
-2.1247,51.46,7
-93.1373,35.278,7
-67.1275,18.1843,7
-1.2364,54.5658,7
-90.0071,38.5974,7
-0.1,51.3167,7
7.8667,49.8333,7
-92.0815,30.5335,7
138.6784,-34.8957,7
-80.4207,37.1035,7
-106.4453,31.7867,7
130.8736,-12.3732,7
-96.6089,33.6357,7
-77.0772,39.0256,7
-95.9808,36.7473,7
-103.5892,31.3086,7
-1.8132,52.3852,7
-78.5008,42.9038,7
-83.7487,39.9065,7
-119.7758,39.5983,7
-72.3245,42.0953,7
-77.4034,37.1298,7
-104.937,35.4988,7
-0.1833,51.1667,7
145.1167,-37.9167,7
-104.7091,38.8103,7
-2.6105,53.5282,7
-83.171,39.8095,7
-74.1399,40.5623,7
-74.1741,40.7355,7
-93.4973,41.5833,7
-96.763,40.7908,7
-75.9849,41.4917,7
-69.6203,43.9034,7
-77.9068,34.5521,7
-83.6578,43.0116,7
-119.0489,37.0683,7
-78.0559,38.2207,7
-83.5262,36.2451,7
-100.8089,29.6195,7
-96.363,30.6343,7
-80.9319,28.701,7
-70.8389,42.9376,7
-92.422,30.475,7
-70.6275,41.5748,7
-80.3735,40.6974,7
-72.3134,41.0633,7
-2.5,52.6333,7
-94.2657,39.0615,7
-104.8466,37.9436,7
-0.7667,51.5667,7
-83.6545,32.6536,7
-73.4833,45.45,7
-87.6116,41.5416,7
-90.1532,35.1385,7
-80.6058,41.0094,7
-79.2212,41.805,7
-79.9559,39.6295,7
-0.2834,51.587,7
-82.7995,27.8831,7
-71.5353,42.1294,7
-85.1946,42.39,7
-81.8144,36.4713,7
-80.3306,27.4425,7
-89.5746,44.5236,7
-74.3788,40.9875,7
-2.0022,52.6933,7
0.778,52.6507,7
-73.8709,40.7638,7
-1.5705,53.8728,7
-87.6278,41.1166,7
-77.2518,37.2292,7
-80.3457,43.3742,7
-118.0276,34.0686,7
-81.0805,41.3129,7
-88.3087,41.9142,7
-75.728,41.4486,7
-83.6818,31.127,7
-96.37,30.6744,7
0.4808,51.3191,7
-111.7174,33.6117,7
-3.5405,51.6764,7
44.5136,40.1811,7
-89.2192,48.4349,7
-1.1561,52.9526,7
-89.7762,35.1557,7
-72.6703,41.7454,7
-93.8691,33.423,7
-90.3197,37.5364,7
-74.8339,40.4407,7
-75.4084,40.3562,7
2.1,41.3333,7
0.1309,52.1963,7
174.6948,-36.7443,7
-85.8618,38.1513,7
-107.8762,38.4783,7
-69.3406,44.5994,7
-123.0518,49.3322,7
-94.218,39.318,7
-82.2322,27.7146,7
-75.4854,40.0403,7
120.9367,14.3294,7
-3.0333,53.4,7
-117.4353,47.7599,7
-87.517,41.461,7
-79.9791,40.4223,7
-74.1879,40.7644,7
-95.5577,29.6161,7
-122.387,45.838,7
-0.1355,51.4885,7
-89.0278,37.818,7
-79.3218,43.68,7
-93.6829,41.6014,7
119.6442,29.1068,7
2.2769,48.8637,7
-94.3052,39.1101,7
-84.5941,42.8602,7
-85.8055,30.1766,7
-93.2989,45.0285,7
-2.708,51.1697,7
-96.5584,32.5956,7
-98.6966,33.9856,7
-84.7207,33.5475,7
-69.9654,43.9602,7
-122.4111,37.6305,7
-74.3899,40.394,7
-84.6129,44.4669,7
-92.8381,38.6492,7
-98.5097,42.3453,7
-1.5411,53.3695,7
-84.4693,36.5101,7
-121.9961,38.5602,7
-123.0798,49.3111,7
-78.8742,38.4409,7
-95.3765,29.8323,7
-0.7717,51.231,7
-73.035,43.1685,7
0.0167,51.3667,7
-83.4735,33.5908,7
-72.7382,41.7343,7
-104.8847,39.6929,7
-85.5712,41.6777,7
-3.6789,55.9996,7
10.3167,43.55,7
-79.227,43.1719,7
34.9778,32.4741,7
-70.2415,41.6494,7
-97.4297,37.7628,7
151.2667,-33.9167,7
-87.937,41.8009,7
153.0571,-26.6844,7
-3.4667,50.55,7
138.65,-34.9167,7
0.9833,52.1833,7
-99.198,40.7499,7
-92.1554,34.7742,7
-90.254,32.1861,7
-96.0565,30.3706,7
-4.7727,37.8916,7
100.5,13.7333,7
151.1,-33.8833,7
-75.5153,39.628,7
-117.1082,33.9081,7
144.3483,-38.1555,7
-108.6594,37.1463,7
-0.1833,52.3333,7
-86.0609,31.4209,7
153.3667,-28.0833,7
-73.4151,40.7934,7
-75.3823,39.8489,7
-70.5321,43.6606,7
-118.1807,33.8627,7
-85.269,29.8409,7
-113.7814,42.3984,7
-73.2446,41.1962,7
-1.7167,51.4167,7
-80.2392,25.8904,7
7.85,48,7
-86.069,39.7284,7
26.25,47.6333,7
-78.7625,39.6529,7
-63.5433,44.6449,7
-73.8207,45.4748,7
-94.6512,29.6824,7
-75.6658,40.5489,7
-86.1034,33.3782,7
-73.7939,40.7395,7
-0.7757,51.63,7
151.1333,-33.95,7
1.2922,52.6193,7
-70.8106,41.9706,7
-98.6592,29.7329,7
7.4333,50.6167,7
50.1182,53.1835,7
-104.9,21.5,7
-2.4401,52.6961,7
-122.5697,38.1074,7
-73.9647,41.1901,7
-86.5617,39.2495,7
-116.9667,51.3,7
-70.4803,41.7194,7
-82.1627,34.9838,7
-71.2564,43.1491,7
-104.682,38.886,7
-122.3651,47.4976,7
-1.4167,53.25,7
-103.0607,42.1016,7
-86.879,36.2082,7
-80.3206,25.7981,7
-1.5788,54.9779,7
-93.6887,41.4469,7
106.7167,26.5833,7
-79.3359,43.8842,7
-99.2732,34.6182,7
-76.5328,38.8032,7
-75.0257,39.4862,7
-43.3528,-21.7517,7
-81.8713,27.187,7
-0.3576,51.5306,7
-0.1815,51.4757,7
-2.75,47.6667,7
-88.4999,30.5309,7
-79.0717,38.1496,7
-81.5615,39.2667,7
-98.4357,40.9166,7
-118.2233,33.8175,7
-72.9933,41.4323,7
-72.9005,43.6445,7
-116.6846,46.8363,7
-97.1796,49.9585,7
-75.9904,41.3424,7
24.7281,59.4339,7
-87.7369,42.0066,7
-1.359,52.9681,7
-4.3667,55.8667,7
-49.0615,-26.9222,7
-73.9355,41.1222,7
-111.9083,40.6681,7
-94.6248,39.1185,7
151.1667,-33.8167,7
-82.5723,27.5214,7
-93.915,44.9133,7
-78.9479,44.0905,7
5.246,43.4548,7
-117.1973,33.7092,7
-70.8109,41.6649,7
-3.5333,55.8833,7
151.2416,-33.9111,7
-84.2268,30.7964,7
-84.5746,39.1111,7
-84.2259,42.1015,7
-81.8668,35.3148,7
-84.7509,38.9223,7
-89.8448,38.5421,7
-73.9483,40.9945,7
-2.6351,53.547,7
-4.6167,55.45,7
-80.0734,34.374,7
-81.4577,41.2501,7
-96.7762,32.783,7
151.1333,-34.05,7
120.2036,22.9933,7
-0.1617,51.5178,7
-106.5774,35.0694,7
-85.2931,42.6318,7
144.8,-37.9167,7
-91.7987,30.2853,7
-1.986,53.4615,7
-1.3475,54.7622,7
-84.1052,33.7123,7
-79.3282,42.4817,7
-79.4628,34.7741,7
-114.2527,35.138,7
-79.3667,44.9167,7
-71.6407,41.8299,7
-73.5246,45.5284,7
-81.5843,40.0393,7
-120.6413,35.1427,7
-71.1649,43.6104,7
-74.3788,40.4464,7
-80.3781,40.1611,7
-119.8334,39.0512,7
-88.6244,40.873,7
-78.3169,35.808,7
-0.3274,51.3272,7
-94.4222,30.1782,7
-68.9288,44.9169,7
-83.3384,42.611,7
-114.0674,50.9204,7
-83.5903,29.9426,7
25.9119,-24.6464,7
-170.7221,-14.2393,7
-84.1319,36.1034,7
-74.1165,40.9793,7
-71.5837,42.7529,7
-78.5219,33.9269,7
-76.3353,42.9687,7
-73.9868,41.3315,7
-81.7556,38.42,7
-84.0263,34.5728,7
-75.3704,39.8925,7
-97.5693,35.6236,7
-89.9441,41.2608,7
-2.6494,51.2094,7
-88.6329,32.4802,7
-75.4456,39.8942,7
-78.3739,35.4059,7
-2.5016,53.7376,7
-79.1454,40.6224,7
-88.8331,42.2491,7
-78.1949,35.4368,7
-83.8221,43.5674,7
-116.9123,43.967,7
-122.04,38.2494,7
-93.9175,29.9446,7
-3.3167,56.1333,7
-47.4028,-22.5617,7
-78.8667,43.9,7
-71.6894,42.2244,7
-84.2947,37.7479,7
-0.4532,51.9174,7
8.9833,45.5333,7
-98.7712,29.2012,7
-0.6738,52.289,7
-79.9294,40.4531,7
-0.0502,51.6731,7
-75.7462,45.3956,7
-71.3642,43.7326,7
-90.7434,38.5224,7
-1.3667,52.7167,7
-81.5438,36.5167,7
-80.5413,27.8659,7
-37.0667,-10.9167,7
-83.6875,43.0125,7
-49.3833,-20.8,7
-79.3735,43.7895,7
-68.3218,47.3614,7
-81.9774,36.7098,7
30.0606,-1.9536,7
-1.0919,53.9712,7
-85.9842,38.3082,7
3.1667,50.7,7
-70.0062,44.2257,7
-74.2051,40.8073,7
145.2156,-38.0115,7
-89.9758,38.4661,7
-2.9706,53.399,7
-66.3305,18.3044,7
-87.7867,44.2019,7
0.8833,51.1333,7
-73.7065,42.6189,7
-106.9104,40.8463,7
-81.5312,41.1684,7
174.7842,-41.2829,7
-2.2333,53.3333,7
-65.9913,45.4165,7
-97.4113,26.102,7
-76.9799,39.0163,7
-73.9765,40.8269,7
145.7567,15.1819,7
-82.7193,28.2442,7
-90.9348,38.7732,7
-97.7697,36.4486,7
116.9972,36.6683,7
-97.1441,32.8312,7
-81.6854,30.2196,7
-76.3422,43.348,7
-75.2961,39.8866,7
-80.243,27.1797,7
-80.0767,34.4021,7
-124.3062,42.4517,7
-111.3873,33.0314,7
-73.8856,40.8116,7
-94.8097,39.7581,7
-135.0092,56.7353,7
-0.1522,52.0895,7
-82.8282,27.8489,7
-69.8522,44.2168,7
-106.424,31.8152,7
-122.9061,38.4813,7
-77.5928,41.0564,7
-89.4293,40.6955,7
-97.3131,37.7738,7
-85.987,36.2503,7
-72.585,44.2595,7
-89.0928,30.3674,7
12.5221,55.6785,7
-83.3513,30.7461,7
-122.2524,38.1385,7
-75.7585,39.9991,7
-77.4427,43.1473,7
-53.4667,-24.95,7
-76.3095,36.8678,7
-74.3147,40.5894,7
-101.0187,39.3942,7
-121.0336,37.8328,7
-95.3828,29.0655,7
-121.8915,45.7991,7
-77.3401,38.9827,7
-1.1333,53.3,7
-75.0318,39.6193,7
-80.3125,41.9703,7
-91.3479,46.5856,7
72.9667,19.2,7
-1.9137,50.7404,7
-86.7524,33.5493,7
-73.2476,42.0799,7
-94.88,42.0743,7
-72.5879,41.5994,7
-87.7378,30.6388,7
-75.0914,40.5874,7
-102.2186,44.133,7
-89.7932,35.2094,7
-3.0214,51.1259,7
-3.1047,51.0211,7
-101.93,41.1008,7
-94.2802,30.0581,7
0.8776,51.8708,7
-3.3583,51.5795,7
-117.1825,34.0556,7
-85.7896,38.2328,7
-0.1305,51.5574,7
-0.0031,51.4347,7
115.75,-32.0333,7
7.1793,9.1805,7
-122.2457,49.0625,7
-118.0812,34.1162,7
103.6487,1.5427,7
-88.5504,47.1815,7
-86.9211,33.2507,7
-79.6192,40.4354,7
0.5056,51.3768,7
-0.5805,44.8404,7
-78.3919,37.3021,7
-93.3752,44.8745,7
-83.5108,34.7251,7
-0.7,51.0833,7
-72.6162,42.2043,7
101.9402,2.7724,7
-74.0439,41.0348,7
-81.3823,27.5007,7
-73.5694,41.0331,7
-79.4272,43.7054,7
-87.5429,32.0041,7
-96.0016,32.1105,7
-93.46,41.6472,7
-2.2541,52.1536,7
-99.3649,40.4452,7
-76.0084,40.9625,7
-71.4268,42.1556,7
-97.1109,40.9195,7
-105.1019,39.7941,7
-2.2309,53.4616,7
-111.9485,41.1956,7
-88.9666,44.0079,7
-90.1878,35.2279,7
-109.8638,42.8416,7
-72.6873,40.8302,7
-86.8238,33.7061,7
-90.0103,30.0235,7
6.1464,46.2103,7
-86.5522,41.9411,7
-74.0268,40.9558,7
-73.9124,41.0404,7
8.4531,47.1962,7
-70.4984,43.4183,7
-74.0483,40.8639,7
-73.7225,41.6684,7
-97.0519,32.842,7
-83.9314,36.1157,7
-83.0391,39.1527,7
-124.8,49.2333,7
-87.0951,33.4811,7
0.7251,51.5421,7
-98.3311,40.597,7
